CLUE,ANS,POS,FOUND IN
Tenant ,lessee,8,Lessee (in the context of leasing agreements)
"'Almost but not completely accurate, in short (6)' ",approx,3,Approximately correct
Point ,tip,17,Tipping point
Exclamation of making a blunder ,oops,1,Oops!
Border,boundary,10,Boundary-sharing
Sudden sharp feeling ,twinge,13,Unexpected twinge
By a very small margin ,barely,4,Barely noticeable increase
Flag bearing a device ,banner,5,Ambassador's banner
"Lean, part of foot ",heel,1,Calcaneus (heel bone)
Squeeze into less space ,compress,11,Compressed environment
"Real, not abstract ",concrete,1,"Concrete object (e.g., a bowl filled with fruits or grains)"
Director of publication ,editor,1,Editor-in-chief
Accidental release ,leakage,5,Haphazard leakage
Very dry ,arid,2,Arid mouth
Such as well might happen ,likely,1,Likely occurrence
Rose fruit ,hip,9,Floral bearer of hips (rosehips)
