CLUE,ANS,POS
State of NE USA ,connecticut,6
Of a horse ,equine,1
Fishing boat; vagrant,drifter,3
Long pillow ,bolster,4
Female sheep ,ewe,1
Plucked instrument ,harp,5
Three feet ,yard,1
Long thin flag ,streamer,4
Circus controller ,ringmaster,1
Regular salary ,stipend,8
Period of history ,age,2
Neigh ,whinny,1
"Passing, as time ",elapsing,1
Rich dessert cake ,gateau,19
Fusillade ,salvo,8
(Of door) slightly open ,ajar,1
Public sale to the highest bidders ,auction,1
Overturn ,upend,1
Sir Arthur Conan -- ,doyle,1
