CLUE,ANS,POS
Old sailors' dance,hornpipe,1
High-quality tea ,darjeeling,2
"Amount, aggregate ",sum,2
Disney film,bambi,2
Barred enclosure for animals ,cage,4
Mischievous fairy ,pixie,1
Room ,chamber,1
Least powerful ,weakest,1
"Canted, angled ",tilted,3
Expressive movements ,gestures,1
Country bumpkin ,yokel,20
More rapid ,speedier,3
Great Greek author of the Odyssey ,homer,1
Laces a province in France ,alsace,2
Grill for outdoor cooking ,barbecue,1
Large marsupial ,kangaroo,1
Out of the ordinary ,unusual,2
Puts off till a later time,defers,2
Of the stars,astral,2
