CLUE,ANS,OUTPUT
Caviar fish ,sturgeon,"['Defend', 'Definition', 'Defy', 'Defeat', 'Defensive', 'Demolish', 'Deny', 'Depend', 'Describe', 'Detail', 'Differentiate', 'Discuss', 'Distinguish', 'Divide', 'Document', 'Downplay', 'Drive', 'Dupe', 'Dwindle', 'Durable']"
Creating a collection ,compiling,"['Defend', 'Defender', 'Definition', 'Define', 'Details', 'Descend', 'Destroy', 'Detail', 'Deter', 'Defeat', 'Delay', 'Demolish', 'Deny', 'Dispute', 'Differ', 'Dismantle', 'Distinguish', 'Divide', 'Dissolve', 'Drop']"
Men's angle is (anag) -- nonsensical,meaningless,"['Defend', 'Defense', 'Define', 'Definition', 'Definite', 'Determine', 'Deterrent', 'Devise', 'Device', 'Differentiate', 'Dispel', 'Distinguish', 'Divide', 'Document', 'Draft', 'Detailed', 'Describe', 'Detail', 'Delineate', 'Deny']"
Tunes ,melodies,"['Defend', 'Definition', 'Define', 'Default', 'Defeat', 'Delay', 'Deny', 'Dependent', 'Describe', 'Determine', 'Develop', 'Differentiate', 'Disagree', 'Discuss', 'Distinguish', 'Divide', 'Document', 'Elaborate', 'Explain', 'Express']"
Inconsequential ,minor,"['Defend', 'Definition', 'Defeat', 'Defy', 'Determine', 'Descend', 'Design', 'Destroy', 'Deter', 'Devise', 'Develop', 'Dialect', 'Difficult', 'Disguise', 'Discover', 'Dismantle', 'Distinguish', 'Divide', 'Dominate', 'Dream']"
Large and scholarly book ,tome,"['Defend', 'Define', 'Description', 'Detail', 'Explanation', 'Facts', 'Information', 'Justify', 'Explain', 'Reason', 'Rationale', 'Purpose', 'Background', 'Context', 'Clarify', 'Elucidate', 'Illuminate', 'Justification', 'Motivation', 'Premise']"
Small outpost of families ,settlement,"['Defend', 'Definition', 'Defy', 'Defeat', 'Default', 'Deficit', 'Defiance', 'Delay', 'Deny', 'Depend', 'Descend', 'Destroy', 'Determine', 'Develop', 'Devote', 'Decide', 'Differ', 'Dilemma', 'Disagree', 'Disappear']"
Vast and indiscriminate ,wholesale,"['Define', 'Defend', 'Definition', 'Describe', 'Determine', 'Discuss', 'Explain', 'Express', 'Illustrate', 'Interpret', 'Justify', 'Label', 'Outline', 'Present', 'Reason', 'Report', 'Review', 'Specify', 'State', 'Summarize']"
London terminus ,euston,"['Defend', 'Defense', 'Define', 'Definition', 'Definite', 'Determine', 'Destroy', 'Devise', 'Dissolve', 'Divide', 'Do away with', 'Eliminate', 'End', 'Eradicate', 'Exterminate', 'Fight', 'Guard', 'Protect', 'Resist', 'Vanquish']"
Protects ,shields,"['Defend', 'Define', 'Description', 'Detail', 'Differentiate', 'Discuss', 'Elaborate', 'Explain', 'Illustrate', 'Justify', 'Clarify', 'Describe', 'Enumerate', 'Exemplify', 'Illustrative', 'Justification', 'Narrate', 'Outline', 'Parameters', 'Specify']"
Sleep-walker ,somnambulator,"['Defend', 'Define', 'Description', 'Detail', 'Explanation', 'Facts', 'Information', 'Justify', 'Explain', 'Clarify', 'Describe', 'Details', 'Exposition', 'Illuminate', 'Interpret', 'Justification', 'Elucidate', 'Enlighten', 'Reason', 'Rationale']"
Dope ,simpleton,"['Defend', 'Definition', 'Describe', 'Determine', 'Discuss', 'Explain', 'Explore', 'Factors', 'Focus', 'Hearing', 'Idea', 'Influence', 'Interest', 'Justify', 'Knowledge', 'Language', 'Learn', 'Means', 'Mind', 'Understand']"
Tracker ,stalker,"['Defend', 'Defense', 'Define', 'Definition', 'Deflect', 'Deterrent', 'Determine', 'Destroy', 'Device', 'Difficult', 'Dilemma', 'Disagree', 'Discuss', 'Dissolve', 'Distance', 'Divide', 'Door', 'Draft', 'Dream', 'Dress']"
German cherry brandy ,kirsch,"['Defend', 'Define', 'Description', 'Determine', 'Deter', 'Device', 'Decide', 'Deliver', 'Demand', 'Desire', 'Designate', 'Destroy', 'Diffuse', 'Disperse', 'Distinguish', 'Divide', 'Do away with', 'Document', 'Draft', 'Decree']"
