CLUE,ANS,POS
Zodiac sign ,aquarius,11
Ten years ,decade,1
Relating to artistic writing ,literary,3
Window in  a roof ,skylight,1
Island mostly north of the Arctic circle,greenland,1
Be at odds,disagree,1
Obscured or unclear ,veiled,8
Immeasurably bad ,abysmal,2
Breed of antelope ,impala,3
Lewis Carroll''s frumious monster,bandersnatch,5
Travelling company of entertainers ,circus,1
Steak type ,t-bone,3
Broad smile,grin,1
Baseless ,unfounded,1
Seat of a monarch ,throne,1
Italian poet ,dante,1
Member of police force ,officer,1
Lute-like instrument ,mandolin,5
Business room - position of responsibility or duty,office,3
