CLUE,ANS,POS
Group of fish ,shoal,1
Drawings showing how things work ,diagrams,1
US Department of Defense ,pentagon,1
Outflow ,efflux,4
Fast-moving stream ,torrent,1
They send unwanted emails in bulk ,spammers,1
Courage in battle ,valour,20
Prolonged public dispute,controversy,5
In a happy mood ,cheerful,2
Gain by work ,earn,1
Tiny particles ,atoms,1
Protection ,defence,3
Bell tower ,belfry,3
"Arrogant pride, from the Greek ",hubris,1
American snake (informal) ,rattler,2
Hold affectionately ,embrace,3
Decriminalises ,legalises,1
Universe ,cosmos,1
Magical or medicinal potion ,elixir,1
Continent ,asia,1
Wash ,bathe,1
Top for bottle or eye protector ,lid,5
Unhurried and relaxed,laid-back,6
Wallpaper remover ,scraper,5
(Semi)enclosed area,precinct,14
