CLUE,ANS,POS,FOUND IN
"Open, up front ",overt,15,Overt exposure
Small rocket engine for spacecraft control ,thruster,3,Vernier thruster
Animal collection ,zoo,3,Zoological specimenas wild animals
"Barricade, railing ",barrier,2,Obstruction barrier
Deep rift,chasm,6,Deep chasm
Seat; fish ,perch,17,Angler's perch (a creative play on words combining 'angler' and 'perch')
One or the other,either,1,Either side
"Musical performance, under a lady's window? ",serenade,1,Street serenade
Based on logic ,rational,5,Rational inference
-- Welles ,orson,2,Orson Welles
Consume too much ,overeat,7,Overeating
