CLUE,ANS,POS,FOUND IN
Relating to ESP etc ,psychic,13,Psychic channeling
Be ,exist,1,To exist or be present in a particular place or situation
Unhealthy vapour,miasma,4,Industrial miasma
Busy; employed ,engaged,2,Engaged in work
Compound such as found in petroleum ,hydrocarbon,15,Aromatic hydrocarbons (like naphthalene)
Big squash ,pumpkin,1,Giant pumpkin
Poached item?,egg,1,Poached egg
Hello and goodbye to the Italians ,ciao,1,Ciao amici!
Left on the plate ,uneaten,1,Uneaten meal
Cholesterol-reducing drug ,statin,1,Statins
Gratify,please,5,Pleased
Uncertainty ,doubt,6,In doubt
