CLUE,ANS,POS,FOUND IN
Sleeveless cloak ,cape,5,Shirtless cape
It attaches tissue to bone ,tendon,3,"Tendon (more commonly associated with muscle, but also provides some attachment between bone and tendon)"
Turning point ,pivot,1,Pivotal moment
Trial ,hearing,15,Preliminary hearing
Very hot; making bread ,baking,2,Bread-baking temperature
Touching lightly so as to cause laughter ,tickling,3,Tickling jest
Line of stakes as a defence,palisade,3,Palisade defenses
American Indian people ,nation,3,First Nations
Paterfamilias ,patriarch,2,Family patriarch or matriarch
Sure ,certain,6,For certain
Fleet commander,admiral,2,"Flag rank: A military term denoting the highest ranks in various branches (e.g., Admiral, General) that are reserved for those who command fleets."
In this time ,now,5,Nowadayer's world
Dispossess ,deprive,1,"Deprived: When deprived, an individual is denied something essential or desired, such as possessions."
