CLUE,ANS,POS,FOUND IN
Soapy froth ,lather,1,Lathered soap bubbles
Maritime ,nautical,13,Nautical (related to seafaring or ships)
Coax (into) ,cajole,10,Cajole sensitively
In a chair ,seated,1,Seated comfortably
Flat and smooth ,even,3,Even texture
Fairly large,ample,11,Ample capacity (in a storage container)
Don't let go - just a mo' ,hang on,2,Hang on tightly
Distinctive sign,trademark,4,Trademark trait
Early bedtime enforced by military ,curfew,7,Enforced curfew
Hearth goddess; a match ,vesta,1,"Vesta (Roman deity associated with the hearth, fire, and home)"
Irritate ,annoy,4,Annoyed
Dishonest man ,rogue,5,Rogue actor
