CLUE,ANS,POS,FOUND IN
Magnetic force ,attraction,2,Intrinsic attraction
Chief Norse god ,odin,1,"Odin: The All-Father, ruler of Asgard, associated with wisdom, war, battle, death, healing, and knowledge."
Carve in relief ,emboss,10,Exquisite embossment
Run quickly - little taste - hyphen,dash,9,Dashingly-rushing
It used to be Persia ,iran,1,Iran (current name for the former Persian Empire)
Relating to punishment ,penal,4,"Discipline: the practice of training people to obey rules or a code of behavior, often involving some form of penalization."
"A dramatic or picturesque scene, may be still ",tableau,12,Enchanting tableau
Kit ,equipment,1,Set of tools or equipment
Evacuation ,exodus,18,Emergency exodus (for larger scale events)
Unsettled; on account,owing,4,Disturbed owing to lack of nourishment
Actor's part ,role,6,Vocalist (if acting in a musical role)
Example or single occurrence of something ,instance,2,Singular instance: Leonardo da Vinci's Mona Lisa - an iconic Renaissance masterpiece by a single renowned artist.
