CLUE,ANS,POS,FOUND IN
European capital ,prague,8,"Prague, Czech Republic"
German tank ,panzer,1,Panzerkampfwagen
Jump on one foot ,hop,1,Hopscotch (game involving hopping)
Not moving ,static,13,Static (in a metaphorical sense)
"Of food, bought for eating elsewhere (4-4) ",takeaway,7,Takeaway box
Closely-stitched embroidery ,needlepoint,15,Bargello (flame stitch pattern in needlepoint)
"John, Paul, George and Ringo ",beatles,1,Beatles members' names - all four
Friendly - type ,kind,16,Kindly disposed
Extensiveness - measure ,length,15,Length (as in the length of a measurement)
Celtic language,irish,5,"Gaelic (not a separate language, but often associated with Celtic languages like Irish or Scottish Gaelic)"
Head of corn ,ear,3,Ears of corn
Of system of land-holding in Middle Ages ,feudal,1,Feudalism
Half rum (anag.) ,harmful,4,Harmful las (when considering 'las' as an abbreviation of 'light amplification by stimulated emission of radiation')
Reptile with shell,tortoise,9,Land tortoise
Loud and persistent outcry ,clamour,15,Clamouring
Evil in nature ,malign,11,Malignant (can be used in a figurative sense)
Young animal,fox cub,9,"Cub (bear cub, fox cub, etc.)"
Abstaining from alcohol ,teetotal,2,Teetotalism
Steer ship nearer the wind ,luff,14,Luffing
Water-cask; object of derision ,butt,6,Butt (a large cask)
Fur trimming on royal robes ,ermine,1,Ermine fur (traditionally used for Royal Robes)
Robin Hood's forest ,sherwood,7,Greenwood (another name for Sherwood)
