CLUE,ANS,POS,FOUND IN
Motionless ,static,9,Static - having no visible movement or change over time.
Musical speed ,tempo,1,"Tempo - The rate or pace at which a piece of music is played, measured in beats per minute (BPM)."
Sign of the lion ,leo,17,Panthera leo (the scientific name for the species)
Lifted ,raised,13,Lifting platform (a flat surface on which heavy objects can be raised to higher levels)
Spoken test,oral,13,Oral test
Near the ground ,low,20,"Baseplate (in machinery, it can refer to a lower support element that is very close to ground level)"
"Nurse, nun or relation ",sister,3,Religious Sisters
Army unit ,regiment,4,Cavalry Regiment
Warm and cosy ,snug,2,Snuggle
"Piece of crockery, maybe flying ",saucer,3,Saucer - A shallow dish for holding a cup.
Primary blue colour in printing ,cyan,7,Cobalt Cyan - Similar to cobalt blue but with a slightly different shade; it's widely used in printing processes for its clean output.
