CLUE,ANS,POS,FOUND IN
Go back on a promise ,renege,1,Reneged agreement
Succulent plant,cactus,12,Zebra Cactus (Haworthia ferox)
Good poker hand ,straight,1,Straight flush (Ace-high straight or royal flush)
Rarely ,seldom,6,Seldom seen
Bronze ,tan,22,Instantaneous sharing network
"Bloomer, blunder ",error,2,Error-prone
Stringed instrument ,fiddle,10,Fiddle (violin)
Frozen rain ,hail,9,Hailstones in the aftermath of melting rain
London's river ,thames,1,"Thames: The iconic river that flows through central London, known for its historical significance in trade, transportation, and entertainment."
Ungodly,impious,17,"Impious (when disrespecting religious beliefs, which might be considered ""ungodly"")"
Elusive or delicate ,subtle,17,"Subtle nuance (when referring to a complex, fine detail)"
Daub ,paint,3,Brush on paint or ink sparingly
Paris stock exchange ,bourse,2,Bourse de Paris
