CLUE,ANS,POS
Therefore ,hence,2
Comparable (to) ,analogous,4
Supply food ,cater,13
One without mother or father ,orphan,1
A conductor wields it ,baton,1
Pamphlet giving information ,leaflet,4
Individual unit in a list ,item,6
Land jutting into sea ,point,9
Make young again ,rejuvenate,1
Capital of Nebraska ,lincoln,1
Job favouritism shown to relatives ,nepotism,1
Reproductive unit ,egg,2
Tanned animal skin ,leather,1
Uppermost point ,apex,2
Cheat ,swindle,2
Interfere ,meddle,9
Simple - computer language ,basic,1
Reject ,spurn,7
Loafer ,idler,2
Hearing attentively ,listening,1
Adoration ,worship,3
