CLUE,ANS,POS
Stadium,arena,1
Indicator on score of musical rhythm ,time signature,15
Making an effort ,trying,2
Travelled on foot ,walked,1
"'Sadness, grief (6)' ",sorrow,5
Flaming ,blazing,15
Small hand tool used for gripping ,tweezers,6
Band of colours in the rainbow ,spectrum,1
Son or daughter ,child,1
Of iron ,ferric,5
Temple of all the gods ,pantheon,1
Secured - buckled ,fastened,1
Fourth part ,quarter,3
New Zealand bird ,kiwi,3
Peg for joining wood ,dowel,6
Church bench ,pew,1
Strong cord ,rope,9
