CLUE,ANS,POS,FOUND IN
"Sun, Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, Pluto",solar system,2,Inner solar system planets (terrestrial or rocky):
Had as a purpose ,intended,1,Intended aim
Duo ,two,13,Parallel twins (when referring to two entities with similar characteristics)
Card game with four players ,bridge,2,"Bridge - A classic trick-taking game for two partners, but some variants allow four players in different configurations."
Concurred ,agreed,15,Resolution agreed upon by all parties
Wimbledon game ,tennis,1,Tennis match at the prestigious grass court championship
Fire-raising crime ,arson,1,Arsonist
Overwhelming fear ,panic,4,Horrific panic
Dependent (on someone or something) ,reliant,10,Financially reliant
Carve a statue ,sculpt,1,Sculpture
Affable ,genial,19,Genial writer (referring to a writer who is pleasant and easygoing while communicating).
