CLUE,ANS,POS,FOUND IN
Norwegian city ,oslo,2,"Oslo - Norway's capital and largest city, famous for the Nobel Peace Center, Vigeland Park, and stunning views of the Oslofjord."
Non-professional ,amateur,1,Amateur: Not trained or experienced in a particular field; lacking professionalism
"Not liable to, perhaps disease ",immune,1,Immune-compromised
Arachnid ,spider,10,"Jumping spider (though not a true arachnid, for diversity)"
United States ,america,8,North American nation-state
"Flip, coin or pancake say ",toss,18,Tossed and landed face down
Occurrence ,event,15,Repeated incident (when referring to events)
Turkish dynasty or long cushioned seat ,ottoman,1,Ottoman Empire
Plant seeds ,sow,1,Sowing stage
Measuring stick ,ruler,2,Reference ruler
Electronic material ,silicon,2,Semiconductors: Elements like silicon or germanium with moderate conductivity between conductors and insulators.
First tsar of Russia,ivan,3,"Ivan IV (commonly known as Ivan the Terrible, who ruled from 1547-1584 and preceded the Romanov dynasty that included Tsars like Peter I and Catherine the Great)"
Every single one ,each,1,Each individual element
