CLUE,ANS,POS
Welsh dog ,corgi,1
"Benign, innocuous ",harmless,1
Row with two oars,scull,10
"Unkempt, disreputable child",ragamuffin,2
Furthest inward ,inmost,1
Exploring underground spaces ,caving,1
Handcart that holds groceries etc while shopping,trolley,6
Puts or throws out ,ejects,7
Hold forth,orate,2
Pattern ,template,3
Female relative ,aunt,5
Unsightly ,ugly,1
Reflecting glass ,mirror,1
Experiment ,trial and error,10
Young sheep ,lamb,1
Overturn or unsettle ,upset,1
Financial gain ,income,4
His wings melted when he flew too near the sun ,icarus,1
Small tube inserted into the body to give medication ,cannula,1
Covering of tree trunk,bark,1
