CLUE,ANS,POS,FOUND IN
Dealer in socks and stockings ,hosier,4,Shoe store owner with a focus on hosiery
Large wall painting,mural,2,Monumental mural
Ceremony - ritual,rite,9,Ancestral rite
Lend an ear ,listen,1,Attentive listener
Made smaller ,reduced,5,Reduced in size
Humorist ,comedian,2,Clever comedian: Someone whose humor relies heavily on their understanding of language and wordplay.
Pigment made from clay and iron oxide ,ochre,1,Red ochre
"Surrounding, on all sides - light or temperature ",ambient,18,Ambient environment
Corresponding in size ,proportionate,9,Proportionate miniature
Imitate like tropical bird ,parrot,3,Songful parrotlet
Vanquished ,beaten,9,Beaten in battle (figuratively)
Rear; support ,back,1,Backup plan
Divisions of a boxing match ,rounds,2,"Segment: Similar to rounds but often refers to specific sections or parts within a match's structure (e.g., early vs"
Broadcast again ,rerun,5,Rerun announcement
