CLUE,ANS,POS,FOUND IN
"Cricket, table-tennis and baseball implement ",bat,1,"Sports equipment: A trio of popular racquet sports comprising cricket bats, tennis rackets, and baseball bats."
Roe of sturgeon ,caviar,5,"Caviar (the highly regarded delicacy made from sturgeon roe, not the roe itself)"
Paris stock exchange ,bourse,1,Bourse de Paris
Clap ,applaud,1,Applauding hands
"Brogue or loafer, perhaps ",shoe,2,Traditional Irish shoe style: Hickory clogs
Fireplace for Nigel ,ingle,28,"Deletion of one letter: Removing any single letter from this 9-letter phrase reveals the term ""SIGNATURE,"" which is an elegant and cryptic way to describe someone's unique mark or signature."
Devastate ,ravage,2,"Cause great damage or distress: wreak havoc, devastate, ravage"
Subsequent ,next,2,Next in line
Woollies ,knitwear,11,"Handmade, artisanal knitwear store"
Lifted ,raised,3,"Raised: Used both physically and figuratively, indicating an increase or improvement."
Not faint or feeble ,strong,1,Strong-willed
"Distinct, separate ",different,18,Proficiency in different types of logic puzzles that strengthen the ability to identify logical patterns in crosswords.
Peace lover; bird ,dove,18,Diplomatic doves
A Hindu spiritual teacher ,guru,1,"Guruji (Hindi, respectful title for a spiritual teacher)"
Falsehoods,untruths,15,Deliberate untruths
Deduce ,infer,2,"Using logic, inference, and deduction techniques"
Suffering,distress,15,In distress (as a result of suffering from hunger or lack thereof)
Alternative ,other,7,"Restrictive diets (aimed at weight loss or other health goals, which may lead to feelings of hunger if the diet is too strict)"
Swift ,fleet,10,Fleet of foot
Shrill cry of a shrike ,shriek,7,Aural shriek
