CLUE,ANS,POS,FOUND IN
Supreme Being ,god,6,Infinite God
Wash with clean water,rinse,1,Rinse thoroughly
"Rudyard --, author ",kipling,1,"Kipling: Writer renowned for ""The Jungle Book"" and other works that depict British imperialism in India"
Established customs ,habits,4,Enduring habits
Sorcerer ,magician,15,Magus (ancient Greek term for a wise magician)
Thrilled ,excited,18,Enthusiastic and excited
Petty quarrel ,tiff,15,Negligible tiff
Casual shoes ,sneakers,6,Informal sneakers
"Banter, provoke gently ",tease,1,Playfully tease
Of soldiers and warfare ,military,1,Military personnel
Whirlpool ,eddy,3,Turbulent eddy
Naval asset ,warship,18,Warship unit
Lapwing-like bird ,plover,6,Green plover
Came into sight ,appeared,1,Appeared suddenly
Small falcon ,merlin,1,Merlin (European bird species closely related to the peregrine falcon)
"Member of the Beatles, d.1980 ",lennon,4,John Lennon (killed in 1980)
"Eg, native of Sucre ",bolivian,4,Bolivian citizen
Vocalist ,singer,1,"Singer: A person who sings, typically as a profession or hobby."
Ocean ,sea,7,"Interconnected global system housing coral reefs, deep-sea trenches, and underwater volcanoes"
"Pablo -, Spanish painter/sculptor ",picasso,1,Painterly: Relating to or characteristic of the artistry and techniques used by renowned Spanish artist Pablo Picasso.
Sudden impulse ,whim,7,Unexpected whim
Picture-house,cinema,1,Cinema hall
