CLUE,ANS,POS,FOUND IN
Former prime minister ,thatcher,2,Margaret Thatcher
Single cash payment ,lump sum,8,Lump sum payment
Consume ,eat,1,Eating
Pungent ammonium carbonate crystals,smelling salts,5,"Smelling salts (historically used, but not pungent)"
Point directly overhead ,zenith,7,At zenith
Capsule containing injection dose ,ampoule,5,Injectable ampoule
Occurring in repeated series of events ,cyclic,1,Cyclical
Performance venue ,arena,11,Open-air arena
Dirt on a liquid's surface ,scum,19,Scum formation
Young eel ,elver,3,"Elver (specifically, an American English term for young eels)"
University qualification,degree,1,Bachelor's degree
The emblem of the US is bald ,eagle,1,Eagle without feathers
Brush gently - coup,stroke,1,Soft stroke
Courage ,heart,19,Valiant heart
Bluish shade of green ,teal,7,Teal (light blue-green)
"Sphere, globe ",orb,9,3D orb depiction
Branch of technology including aviation ,aerospace,1,Aerospace Engineering
Church robe ,vestment,1,Eucharistic vestment
"Of a period of government, such as in Britain 1811-1820",regency,1,Regency Era
Metallic sound ,clang,1,Clangor
Line of rotation ,axis,2,Spinning axis
Perpendicular ,vertical,20,Vertical or horizontal intersection
"Kind of nut, makes nice icing on cake ",almond,1,Almonds
