CLUE,ANS,POS
Herb - boy's name,basil,1
Rejoice - observe - perform ,celebrate,1
Reflective surface,mirror,1
"Glass triangle, separates light into colours ",prism,1
Native of Grecian capital ,athenian,1
Sheltered terrace attached to a house ,veranda,6
Heartfelt,sincere,1
Charming ,adorable,5
Type of carpet ,axminster,18
Root vegetable ,carrot,2
"Adieu, so long ",farewell,1
Assisted ,helped,1
Disdainful ,haughty,11
Skin complaint ,eczema,2
Long-necked bird ,emu,8
"Cunning, deceitful ",crafty,5
Immense ,vast,5
Place of religious retreat for Hindus ,ashram,1
Former students,alumni,1
Perilous ,risky,2
Earth science ,geology,1
German motorway ,autobahn,1
Container for beer etc ,barrel,3
Chemical indicator ,litmus,1
