CLUE,ANS,POS,FOUND IN
Confess and permit entrance ,admit,1,Admit guilt openly
Sudden attack ,assault,1,Unexpected assault
"Feature, quality ",characteristic,1,Distinctive characteristic
Seaweed ,kelp,15,Kelp (a specific type of large brown algae)
"Saccharin, for example",sweetener,1,Artificial sweetener
A question of place?,where,4,Whereabouts
Order to be off the streets by a certain hour ,curfew,1,Mandatory curfew
Ornamental candle holder ,sconce,4,Sconce with shelf
Yearn ,ache,17,Ache of deprivation
"Prefix meaning life, of living things ",bio,2,"Biome: A large naturally occurring community of flora and fauna occupying a major habitat, such as forests or deserts."
Paradise ,eden,3,"Garden of Eden: The biblical paradise described as a lush garden with no need for toil or sweat, representing an idyllic existence."
"Turn to (for information, authorisation etc)",refer,1,Referral
Hollow (in a wall) ,recess,9,Spacious recess
Andean beast of burden ,llama,1,"Llama: The llama is an iconic animal native to the Andes Mountains, known for its use as a pack animal in South American cultures"
One hooked on something ,addict,1,Addicted
Fin on the back of a fish ,dorsal,3,Dorsal fin rays (a part of the dorsal fin that might appear to resemble back when viewed from certain angles)
In agreement ,onside,29,I consider embracing the challenge at hand—it's not merely about uncovering an answer but delving deeper into the intricate patterns that bind us all together.
Great fear,terror,11,Gripped with terror
Complete change of attitude from French ,volte-face,14,Unexpected volte-face
Suntanning ,bronzing,20,Skin bronzing method
