CLUE,ANS,POS
Pilfered,stolen,2
Way in ,entrance,2
Feeling or showing romantic love ,amorous,9
It carries genetic information ,dna,3
Skin disorder,eczema,3
Child's plaything ,toy,3
Arthur's sorcerer ,merlin,2
Ronnie Scott's music?,jazz,2
Saucy,pert,5
Ancient Greek town with 21 ,delphi,6
Ancestor ,forebear,3
Area of bad housing ,slum,2
"Greek philosopher (Poetics, Politics) ",aristotle,2
Sombre colour,grey,3
Natural fibre ,cotton,2
Unwrinkled ,smooth,4
Males ,men,3
"British agent associated with Burgess, MacLean ",philby,13
Angles,corners,5
