CLUE,ANS,POS,FOUND IN
Soft French cheese ,brie,1,Brie de Meaux
Bite and grind food in the mouth,chew,2,Chewing
Heart rate ,pulse,13,Enhanced pulse
Sailing boat ,yacht,9,Sailing yacht
Not particularly surprising,unremarkable,10,Unremarkable fact
Grant to help defray costs ,subsidy,3,Subsidy support
Very thin paper ,tissue,5,Tissue-like
Underground chapel ,crypt,10,Crypt church
Automation ,robot,2,Robotic
District of the Gironde ,m,7,Médoc appellation
Sticky substance ,goo,3,Gooey
Contract of insurance ,policy,2,Insurance policy
They see to it that wills are put into effect ,executors,14,Fulfill executors' duties
"Soviet statesman (with a liking for cocktails?), d. 1986 ",molotov,5,"Molotov (associated with foreign policy, not personal preferences)"
Mentally overexerted ,stressed,6,Stressed mentally
Country's financial state ,economy,10,Booming economy
Speak to the residence ,address,1,Address inquiries
Classical dance ,ballet,1,Balletic
Dull person; use a drill ,bore,19,Unenthusiastic laborer
Large flat dish ,platter,5,Banquet platter
"Plant stems, edible when cooked ",rhubarb,11,"Rhubarb (only the stalk, not toxic)"
(US) lorry driver ,trucker,4,Over-the-road trucker
Tome ,book,1,Bookshelf
Bodkin ,needle,1,Needlepoint
One works among trees ,forester,14,"Urban forester (for those working with city trees, though more focused on management than manual labor)"
Earliest; good degree ,first,17,First-ever
Repair ,mend,2,Mendable
Illuminated ,lit,1,Brightly lit
Unwilling to change views ,intransigent,10,Intransigently holding views
Elucidated,clarified,10,Completely clarified
Wealthy businessman ,magnate,4,Economically prosperous magnate
Declare ,affirm,8,Vocal affirmation
Jewish salutation ,shalom,1,Shalom aleichem
Alloy ,brass,13,Brass (common alloy)
