CLUE,ANS,POS,FOUND IN
Slight wind ,breeze,1,Gentle breeze
Produce shoots ,sprout,3,Sprouting tendrinas
Haulage vehicles ,tractors,2,Tractors: Powerful agricultural machines designed for pulling heavy loads
"Seize, usually for ransom",kidnap,1,Kidnapper's demand
Established lines of travel ,routes,1,Regular routes
Wading bird ,avocet,16,Avocets (a type of bird with long legs and neck adapted for wading)
Shape of new moon ,crescent,1,Crescent-shaped
"On ship, train or plane ",aboard,7,Aboard vessel (ship)
Draw near ,approach,18,Close approach imminent
Set of beliefs ,doctrine,1,"Fundamentalism: Strong adherence to specific doctrines or principles, often resistant to change."
Pullover ,sweater,1,"Sweater: A pullover made from warm materials such as wool or cotton, often knitted in a traditional style with ribbed cuffs and waistband."
"Softly, in music ",piano,19,Elegant piano piece
Dissuade ,deter,10,Deter from undertaking activity
Repairing ,fixing,3,Fixing: Rectifying an issue or resolving a problem through action and effort.
