CLUE,ANS,POS
Cowboy film ,western,1
Giver ,donor,1
City on the Tigris,mosul,3
Male bird ,cock,1
'Beauty is in the eye of the . . . . . . . .' ,beholder,2
Largest city in Nebraska ,omaha,1
Last or final in a process ,ultimate,2
Fermented honey drink ,mead,1
The present time ,today,4
It is better than cure,prevention,1
Merchant ,dealer,9
Special right ,privilege,1
A place of safety or sanctuary,oasis,20
Made a gift to ,presented,2
Route ,road,8
One qualified to check accounts,auditor,2
Shape of a spring ,spiral,3
Taken as one's own,adopted,1
Two squared ,four,1
Way of thinking ,attitude,4
Miscellaneous ,assorted,3
"Concurred, assented ",agreed,1
Hades ,hell,2
Large boiling pot,cauldron,1
Sale of goods ,retail,17
Margin,edge,1
"Negligent, unconcerned",careless,2
Heraldic beast ,unicorn,4
Flightless birds,emus,2
