CLUE,ANS,POS
Domineering ,bossy,3
Set apart from others ,isolate,1
Country once known as Abyssinia,ethiopia,1
Relating to ESP etc ,psychic,4
Be ,exist,1
Variety show,revue,2
Tristan and . . . . . . (Wager opera) ,isolde,2
Unhealthy vapour,miasma,3
Fastened; joined ,attached,1
Busy; employed ,engaged,3
Ships' moorings ,berths,5
Soil ,earth,1
Marine mammal with ivory tusks and a moustache ,walrus,2
Strong ,powerful,1
Big squash ,pumpkin,1
Poached item?,egg,1
See-through ,transparent,2
Hello and goodbye to the Italians ,ciao,1
Beer ,ale,1
Pacific country ,tonga,2
Prickly plant,thistle,5
Frightens ,scares,10
(In boxing) blows to the chin,uppercuts,2
Ex-smokers? ,quitters,1
Wandered ,strayed,9
Yellow part of an egg ,yolk,1
Awful ,dreadful,8
Gratify,please,5
"Quite sufficient, more than enough ",ample,1
Uncertainty ,doubt,1
"Hard, shiny coating as on teeth ",enamel,1
