CLUE,ANS,POS
Lose strength,weaken,1
Monstrous creature ,behemoth,6
Favouritism ,bias,1
Keenness for food ,appetite,1
Roman goddess of the hunt ,diana,1
US president and UK prime minister ,wilson,18
"Bold, audacious ",daring,1
Flash in the sky ,lightning,1
Tidy ,neat,2
Luscious ,delectable,4
Politically-inspired murder ,assassination,1
Refusal to accept an unpalatable truth ,denial,1
Entrap ,snare,2
"Southern German state, famous for its beer ",bavaria,1
Perfect for the purpose ,ideal,2
Layperson ,amateur,3
Comfy seat ,armchair,8
New York City borough,brooklyn,2
