CLUE,ANS,POS
Cease ,stop,1
Totally ,utterly,2
Stingy hoarder ,miser,1
Nun's title ,sister,1
Thin and metallic in sound ,tinny,1
Fit out ,equip,2
Young swan ,cygnet,2
"Solicitor, for example ",lawyer,1
Stood against a force,resisted,4
Retain ,keep,1
Diddly-squat ,zilch,2
"Arranging for continuation of, say, membership ",renewing,1
Abundant in fruit etc ,prolific,11
Impromptu ,unscripted,15
"Unpredictable, temperamental",erratic,8
Of cattle ,bovine,1
Unmarried man ,bachelor,1
Building with many storeys,high-rise,2
Wooden or wire barrier ,fence,1
