CLUE,ANS,POS
Serenade,love song,11
"Be present at, turn up for ",attend,3
Low-ranking naval officer ,ensign,1
Motor fuel ,diesel,3
"Complete, absolute ",total,8
West African country ,mali,8
Major Asian river ,indus,5
Musical instrument like a small guitar ,mandolin,2
Branch of mathematics ,algebra,3
Underground passage ,tunnel,1
Devilment or roguishness ,mischief,2
"Adversary, antagonist ",opponent,4
"Notions, thoughts ",ideas,1
Largest city in New Mexico ,albuquerque,1
Save ,rescue,8
One receiving medical care ,patient,2
Discomfort due to changing time zones when flying,jet lag,1
