CLUE,ANS,POS
Last-born ,youngest,1
Veil worn by Muslim women,chador,12
Simultaneous discharge of guns ,salvo,1
Red (in heraldry),gules,2
Put off ,delay,1
One end of Earth's axis ,north pole,1
Flat highland ,plateau,1
Person in holy orders,cleric,19
"'Corpulent, round (6)' ",rotund,13
Norwegian dramatist ,ibsen,1
Long and hard journey ,trek,2
Sorrow ,grief,1
Royal paraphernalia ,regalia,1
Stinging plant ,nettle,2
Cake decoration ,icing,3
First meal ,breakfast,1
In the shape of a helix ,spiral,1
Relating to atomic energy ,nuclear,1
Reach,attain,5
