CLUE,ANS,POS,FOUND IN
Promissory note ,iou,1,"IOU (Informal, but commonly understood)"
Canine guard ,watchdog,21,Moscow Watchdog
Counterpart of yang ,yin,2,"Yin (as previously defined) - Feminine energy, moon, shadow, night, receptive."
Get thinner towards the end ,taper,2,Tapering (as in tapering off or decreasing)
Raincoat ,mac,3,Emaciated
Talk incessantly ,chatter,1,Chatterbox
In short supply ,scarce,2,"Options such as 'Scarce,' 'Limited,' and 'Deficient' convey a direct sense of lacking abundance, while phrases like 'Underfed child' and 'Empty pantry' provide context-specific examples that can result from something being in short supply—food, in this instance."
Man or beast ,animal,1,Animalia (scientific order encompassing both humans and animals)
Short version of a type of company ,plc,6,PLC (Public Limited Company)
Heather-like shrub; or hoard (anag.) ,rhodora,3,Rhodora (another type of flower that could fit into a heather-like context)
