CLUE,ANS,POS,FOUND IN
Go without or precede ,forego,5,Forego a feast
Old collectable item,antique,2,Antique watch
Fully grown ,mature,1,Matured
Tear ,rip,2,Ripped
"Asterix, for example ",gaul,1,Gaulish warrior
Peter Sellers' Pink Panther inspector ,clouseau,1,Inspector Clouseau
Castor and Pollux ,gemini,1,Gemini twins
Accept without proof ,assume,2,Implicitly assumed
Hazard ,peril,3,Perilous
Yet to come,future,4,In the future
Separated ,apart,7,Split apart
Avidly enthusiastic ,zealous,4,Zealously excited
Of water ,aqua,1,Aquatic
Require ,need,2,Essential need
Agave fibre ,sisal,2,Sisal-like texture
