CLUE,ANS,POS
Friendly ,affable,2
Letters denoting holder of university doctorate ,phd,1
Venerate ,respect,5
Bustle; occupation ,activity,4
Absence of difficulty ,ease,1
"Grassland; Georgia river, port ",savannah,3
English county ,northamptonshire,10
Medical stitch ,suture,1
Influence someone deviously ,manipulate,2
Rude ,impolite,1
Creator of dance routines ,choreographer,1
Went in ,entered,1
Producing much ,prolific,3
Give way ,yield,2
Indication,sign,1
Place to keep and exhibit objects of interest ,museum,1
Woodwind instrument,oboe,3
Inert gas ,xenon,5
Seat ,chair,1
