CLUE,ANS,POS,FOUND IN
Desiring or being short of ,wanting,10,Starving for attention - Desperately wanting validation or recognition from others.
Twenty-first letter of the Greek alphabet ,phi,10,Phi (Φ)
Porous fibres for soaking up ,sponge,2,"Sponges - Often used in household cleaning, sponges consist of porous material that absorbs water and other fluids."
"_____-Korsakov, Russian composer (1844-1908)",rimsky,4,"Mighty - As in ""Mighty Five,"" the group including Rimsky-Korsakov that sought to elevate Russian music."
"Author of Our Mutual Friend, d. 1870",dickens,1,Charles Dickens
Leg joint,knee,1,"Hinge: A type of joint found in human limbs, like elbow or knee, which allows for bending and straightening movements."
Suffocation ,asphyxia,4,Asphyxiation
Used in (anag) -- unmentionables ,undies,15,"Undies (short for underwear, often used in casual conversation)"
Words said to a sneezer ,bless you,1,Bless you!
Pester persistently,harass,8,Harassing
Localised death of cells ,gangrene,7,Gangrene (localized)
South American cud-chewing animals ,llamas,2,"Llama - Originally used for carrying goods across high altitudes, llamas are also known as pack animals."
Courage in battle ,valour,19,Valour (British spelling)
Underground chapel ,crypt,4,Crypte Chapelle
Net for fishing at sea ,trawl,3,Trawlnet
Gain by work ,earn,1,Earning
Pig meat ,pork,1,"Ham - A type of pork meat often cured and smoked, commonly served as slices on bread or sandwiches."
Bell tower ,belfry,3,Belfry - The part of a building where the bell is housed; this term can also refer to the whole structure that contains one or more bells.
"Arrogant pride, from the Greek ",hubris,1,Hubris - An excessive or unjustifiable sense of self-confidence often leading to downfall in ancient Greek tragedy.
Scrounge ,beg,3,Beggar
Picture ,photo,4,Photograph
Forgetful ,absent-minded,3,Negligent - Careless and inattentive behavior leading to absent-mindedness or forgetting important tasks.
Wallpaper remover ,scraper,7,Scraper tool
Unpleasant coldness ,chill,1,Chilliness
