CLUE,ANS,POS
Analysed ,examined,1
Dearth ,paucity,12
Mass of bubbles ,froth,17
At a later time ,afterward,4
Rubbish ,garbage,3
Small road,lane,2
Chinese martial art ,kung fu,2
Constituent of brass ,zinc,2
The peninsula containing Spain and Portugal ,iberia,1
"Small songbird, also called the reedling ",bearded tit,2
Bushy-tailed rodent ,squirrel,1
State of wealth and prosperity ,opulence,3
Very enthusiastic ,avid,13
Prepare (material) for publishing ,edit,2
A cutter and engraver of gems ,lapidary,1
Deep cut ,gash,3
One causing deliberate destruction ,saboteur,1
"Pal, buddy ",chum,2
Regard as likely to happen ,expect,3
