CLUE,ANS,POS
Conveyance for transport ,vehicle,1
Single cash payment ,lump sum,1
Feature supplementing standard model ,add-on,2
Point directly overhead ,zenith,1
Spherical shapes ,orbs,2
Capsule containing injection dose ,ampoule,13
Performance venue ,arena,4
Dirt on a liquid's surface ,scum,3
Facilitate ,ease,5
Rejoice - observe - perform ,celebrate,1
"Glass triangle, separates light into colours ",prism,2
Bluish shade of green ,teal,1
Native of Grecian capital ,athenian,1
Sheltered terrace attached to a house ,veranda,2
Heartfelt,sincere,1
