CLUE,ANS,POS
Insincere show-off ,poseur,18
Norwegian city ,oslo,1
"Not liable to, perhaps disease ",immune,1
Arachnid ,spider,1
United States ,america,1
Thin and easily torn ,flimsy,14
"Flip, coin or pancake say ",toss,4
Slender ,thin,2
Greek tragedian ,aeschylus,3
"Salves, emollients ",ointments,2
A synthetic fabric ,nylon,4
Turkish dynasty or long cushioned seat ,ottoman,1
Plant seeds ,sow,1
Measuring stick ,ruler,1
Get the better of by being more cunning ,outfox,5
"Pillager, plunderer ",raider,1
Apprehension ,dread,19
Light shoe,flip-flop,5
Abnormal body sac containing fluid ,cyst,3
