CLUE,ANS,POS,FOUND IN
Second-hand ,used,2,Used goods
Royal mansion ,palace,3,Monarch's palace
Petty quarrel ,squabble,7,Frivolous squabble
Game bird ,grouse,4,"Grouse: Medium-sized game birds with sturdy builds and strong legs, typically inhabiting wooded or mountainous areas."
Large draught animal ,shire horse,10,Shire horses
Fibre got from goats ,mohair,2,"Angora fibers: Originating from Angora rabbits, this term can be metapromptly adapted to refer to similar high-quality, silky fibers derived from different animals like the Cashmere goat, known as mohair."
Properties that have money value ,assets,1,"Assets: Resources owned or controlled by an individual, business, corporation, or government entity with monetary worth."
It holds a ship in place ,anchor,1,Anchorage
Grasp - eggs - car pedal,clutch,5,Firmly-clutched oval delicacy
Stellar system ,galaxy,2,Galaxy cluster
Control ,restrict,6,Restrictive
Power to influence ,leverage,12,Strategic: Skilled in planning and execution that leverages an advantageous position for influencing others.
German tank ,panzer,1,Panzerkampfwagen
Interrogate ,question,1,Questioning with the aim of obtaining information or clarification
Attention ,ear,17,Keen sense of hearing and sight
