CLUE,ANS,POS
One bringing in goods to country ,importer,1
Completely ,thoroughly,12
Conforming to the accepted beliefs of a religion ,orthodox,3
Artist's workplace,studio,1
Holds dear or regards highly ,values,3
Amount left over ,excess,7
12am ,midnight,1
Native of London's East End ,cockney,1
Diminished,reduced,1
Warplane ,fighter,2
"Austrian psychologist, 1870-1937",adler,1
"Precise detail; small, trivial matter",minutia,1
Science of sound ,acoustics,1
Type of water lily ,lotus,3
"Distinguish, make out ",discern,2
De-sex ,neuter,1
French channel port ,calais,1
Everywhere ,far and wide,17
Purloin ,steal,1
Small island ,eyot,12
Take care! ,beware,5
