CLUE,ANS,POS,FOUND IN
Unit of electrical energy ,kilowatt-hour,2,Kilowatt-hour (kWh)
Car (US) ,auto,1,Automobile
Lie on surface of water,float,1,Floats
Facts ,data,4,Data points
Male fertilising organ of flowering plants ,stamen,1,Stamen (the part that produces pollen which is the male gamete in flowering plants)
Chris - - (women's tennis) ,evert,1,Chrissie Evert
Tail vertebrae ,coccyx,3,Coccygeal process (referring to the last set of bones in some animals' tails that are analogous to human tailbone or coccyx)
Pull hard ,yank,2,Yank forcefully
Accessible to all ,public,9,Publicly accessible
It connects points of equal air pressure ,isobar,1,Isobaric lines
Rebound from surface as missile might - hectic or what? ,ricochet,2,Ricochet (most apt for a missile-like behavior)
Game in which the answer is acted out ,charade,1,Charades
Small flat sweet cake ,biscuit,13,Biscuit (as in a small cake-like biscuit)
Edible bulb ,onion,2,Onion segment
God of darkness ,erebus,15,"Erebus (in Greek mythology, the personification of darkness)"
Soup spoon ,ladle,6,Creamy Ladle
German playwright ,brecht,1,Bertolt Brecht
Brushwood ,scrub,15,Scrub waste
Destructive insect ,pest,7,Pest (general term for destructive insects)
Vote in ,elect,3,Election
Such as is found in the Greek dish keftedes ,meatball,10,Meatballs (similar concept in another cuisine)
Somewhat rough (sea),choppy,3,Maritime choppy
"In America, the little finger ",pinkie,2,"Danny Zuko's Pinkie (from Grease) - The character is known for his pinky ring and the distinctive gesture of lifting his arm with his little finger extended, which became an iconic image associated with that time period in American culture."
