CLUE,ANS,POS,FOUND IN
Canine guard ,watchdog,12,Watchdog (both literal and metapabetic)
Counterpart of yang ,yin,1,"Yin and Yang: In the context of Taoism, yin (the darker element) represents qualities such as cold, rest, passivity, darkness, femininity, and the moon"
Great poet of ``Paradise Lost'' ,milton,9,Milton (John)
Get thinner towards the end ,taper,1,Tapering
Raincoat ,mac,6,Macintosh
Talk incessantly ,chatter,1,Chatterbox
Imperial land measurement ,acre,1,Acreage
Dreamlike ,surreal,10,Surreal (similar to the illogical and fantastical nature of some dreams)
Many-headed foe of Hercules ,hydra,1,Lernaean Hydra
Man or beast ,animal,9,Biped or quadruped (if referring to 'man' as an animal)
Drink or meal? ,tea,5,Teatime
Sauce,relish,10,Relish (especially in American usage)
