CLUE,ANS,POS
Thin porridge ,gruel,1
Exploit; achievement ,feat,13
Aim - striker's target,goal,1
Arab leader,sheikh,6
Medical treatment ,therapy,7
Rage ,fury,1
Soundless ,silent,2
County of southern England ,dorset,2
Supposed loch monster ,nessie,1
"Author Hemmingway, and Oscar Wilde's hero ",ernest,13
Family member by marriage ,brother-in-law,9
Bold and daring ,audacious,5
Group of items of the same kind ,set,1
Andalusian gypsy music ,flamenco,1
Lymphatic tissue at the back of the mouth ,tonsil,1
Masticated ,chewed,1
"Break free, get away ",escape,1
"Attentive, watchful ",alert,13
