CLUE,ANS,POS,FOUND IN
Second-hand ,used,2,Used or previously utilized
Royal mansion ,palace,12,Lavish palace-like dwelling
Conduct trade ,transact,9,Business transaction
More advanced in years ,older,15,Senior population (referring to older adults in general)
An informal toilet ,loo,2,Portable loo
Innkeeper ,publican,12,Publican (specific to pubs in the UK and Ireland)
Throw -- bitumen ,pitch,11,Lay down pitch (as a synonym for bitumen)
Large draught animal ,shire horse,12,Shire horse (known for their size and work capabilities)
Fibre got from goats ,mohair,5,"Mohair: Mohair is actually sourced from the Angora goat, not typical goat breeds; however, it's worth mentioning due to its association with fibres obtained from goats-related animals."
Properties that have money value ,assets,5,"Investment portfolios: Diverse mixes of assets such as stocks, bonds, mutual funds, etc., intended to achieve specific financial goals."
It holds a ship in place ,anchor,1,Anchorage
Deep ravines ,gorges,2,Profound gorges
Old Testament prophet ,isaiah,1,"Isaiah: A major prophet in the Hebrew Bible, known for his vivid imagery and messages about justice, peace, and faith."
Stellar system ,galaxy,1,Galaxy cluster
German tank ,panzer,1,Panzerkampfwagen
Interrogate ,question,1,Question sharply or incisively
Kiln for drying hops ,oast,6,Hops roaster
Imminent in a menacing way ,looming,1,Looming large
