CLUE,ANS,POS,FOUND IN
Boundary trench ,ditch,17,"Defensive ditch (similar to trenches, but deeper and often filled with water for protection)"
Indian term of respect,sahib,8,Sahib Ji (A respectful term used towards men of authority)
Armed conflict; lawsuit,action,6,Punitive legal action
Revolving platform ,turntable,6,Turntable support
Islands off Cornwall ,scilly,1,Isles of Scilly
Enunciation ,diction,3,Deliberate diction
Yellow-brown pigment ,sienna,3,"Sienna (a naturally occurring, earthy orange-brown hue)"
Female deity,goddess,1,"Athena: Greek goddess associated with wisdom, courage, and strategic warfare."
Tanned hide ,leather,20,"Leatherwork left to the elements, resulting in exposure and tanning"
"Eg, Vesuvius ",volcano,1,"Active volcano: A geological formation that can erupt and release lava, ash, and gases like Mount Vesuvius."
Beloved can be expensive ,dear,4,Expensive endearment
"... of the fittest, natural selection ",survival,13,Superior survival traits
Clear savoury jelly ,aspic,2,Flavorful aspic
Unpunctuality ,tardiness,16,Chronic tardiness
Never-ending ,unceasing,4,Unceasing process
Cover on a car wheel ,hubcap,2,Spinner hubcap: A decorative cover that rotates with the wheel and typically includes an embossed design.
