CLUE,ANS,POS,FOUND IN
One eighth of a mile,furlong,4,A quarter furlong
Boggy land ,swamp,2,Swamp (a small area of boggy land)
Reptile with two pairs of legs ,lizard,8,Squamata (reptile order including lizards and snakes; some aquatic squamates may have evolved leg-like structures in certain environments or as a result of convergent evolution)
Horror ,dread,11,"Eerie (inspiring fear or dread, often due to being strange or unusual; also used for quiet but scary atmospheres)"
Over the .... - past life's prime ,hill,19,Over the hill (colloquial)
Recede ,ebb,4,Ebbing
Hurry ,haste,17,Posthaste
Large livestock farm ,ranch,1,Cattle ranch
Tongue ,language,3,"In crossword puzzles, this could be part of an abbreviation (T), the scientific term for muscle within the mouth (lingua), or related to speech (language)"
Entrance round the corner of the house,side door,2,Side doorway
Farm store ,barn,11,Barn and feed shop
Mary Shelley's monster ,frankenstein,3,Frankenstein's offspring
