CLUE,ANS,POS
Seat of the high kings of Ireland ,tara,1
"Inclination, propensity ",tendency,3
Chief Norse god ,odin,1
Harshly grating ,rasping,15
Capital of Japan,tokyo,1
Powerful portable radio and cassette player ,boombox,1
"Brought up, propagated ",bred,4
Dismantle ,take apart,3
Hole in tooth ,cavity,1
High official in former Ottoman Empire ,vizier,2
Fossilised resin used in jewellery,amber,1
Male sex hormone,testosterone,1
V as a numeral ,five,1
Etch,inscribe,4
Relating to punishment ,penal,5
Hairpiece ,toupee,2
Chastised ,punished,7
Noah's Ark Mount ,ararat,1
Yellowish fossil resin ,amber,1
Having reading disorder ,dyslexic,1
Actor's part ,role,1
Cereal used for making whiskey ,rye,4
In a secret manner ,clandestinely,1
Ridge of sand ,dune,1
Short joke ,one-liner,4
Unlit by solar light ,sunless,4
Unit of electric power,watt,1
