CLUE,ANS,POS,FOUND IN
Reciting the letters of a word ,spelling,9,"Homonyms: Words that have the same spelling or pronunciation but different meanings (bat - animal, bat - sports equipment)."
Use up,exhaust,3,Exhaust supply
Devout follower,disciple,4,Faithful disciple
Wriggle as in embarrassment ,squirm,6,Embarrassed squirm
Cricket honour in the fire ,ashes,19,Phoenix rising from ashes in cricket
Glowing particles for a colloquial radio operator ,sparks,8,Fiery sparks (slang for quick and intense communication)
Simple song or poem ,ballad,13,Heartwarming balladry
Strongly want ,desire,1,Desire intensely
A sailor's traditional song ,shanty,1,Sea shanty
Scottish island,skye,1,Isle of Skye
Plunge ,dive,2,Dive deep
Connection ,link,1,Linked
Gobsmack,astonish,2,Astonished
Supplication ,request,5,Humble request
Resign ,quit,1,Quit job
"Chest bones, may be floating ",ribs,4,Floating ribs
Parade ,march,4,Grand march
