CLUE,ANS,POS
Green-fleshed fruit ,avocado,1
Circuits of a racetrack,laps,1
Fortified wine ,sherry,2
Doctor's office ,consulting room,12
Make illegal ,outlaw,8
Open space (in forest) ,clearing,2
Physical or mental capacity,strength,14
Forthright ,blunt,1
People one doesn't know ,strangers,1
Demonstrate ,exhibit,9
"British monarch, d. 1714",anne,2
Relating to a form of government with power shared between the centre and the regions ,federal,1
Gas or dust clouds in space ,nebulae,6
Widely known and esteemed ,renowned,2
Come closely together ,huddle,8
Greasy ,oily,1
Eventually ,in the long run,8
Come into view,appear,1
Large crow ,raven,1
Dominion ,empire,1
Regulate ,adjust,17
Extremely unattractive ,ugly,15
Theatrical ,dramatic,3
Dungeon ,cell,7
Local church community ,parish,1
"Move first one way, then the other",zigzag,1
Bitter substance from cinchona bark ,quinine,1
