CLUE,ANS,POS,FOUND IN
Unpleasant child,brat,12,Bratty
Cowboys' contest ,rodeo,2,Rodeo event
Accumulated fragments from erosion - it rusted (anag),detritus,14,Rusty detritus
Agitated ,excited,9,Excited (can be agitated but context matters)
SW county town ,exeter,18,"Exeter (nearby in Devon, incorrect for Wiltshire)"
"Rural, countrified ",rustic,9,Rustic lifestyle
Of the mind ,mental,4,Mentally stimulating
Not paid at the scheduled time ,overdue,3,Overdue salary
Large spoon ,ladle,4,Generous ladle
Militant Irish nationalist organisation,ira,8,IRA Continuity
