CLUE,ANS,POS
Tudor houses were often so ,half-timbered,8
One who compensates (another) for harm or loss ,indemnifier,12
Man-made jet of water ,fountain,1
Christmas decoration ,tinsel,12
Disobey ,defy,2
Slash ,lacerate,3
Supporter or fan ,admirer,1
Those giving a party,hosts,1
Go away ,depart,2
Fortress,castle,12
"Constraint, coercion ",duress,1
Extreme fear ,terror,1
Defame falsely,libel,1
Stops ,ceases,1
Weep ,cry,2
Busy insects ,ants,2
Feeling guilt or remorse ,ashamed,4
Hot condiment ,mustard,1
As well ,to boot,9
Obstinate quadruped,mule,1
