CLUE,ANS,POS
Rabbit coop ,hutch,2
Soundless ,silent,1
Get off a horse,dismount,1
Blades of windmill or propellers ,vanes,4
"Guest, caller ",visitor,1
Consumed ,ate,1
Vigour ,energy,1
Morally right ,ethical,1
"Torn apart, severed ",sundered,7
General pardon - international charity ,amnesty,1
Take a chance ,risk,1
Ever ,always,1
One of London's airports ,stansted,3
Full and complete ,entire,2
Organ of sight ,eye,1
Cook slowly ,stew,1
Structure in an apiary,beehive,2
Unruffled ,composed,15
Foolish talk ,twaddle,10
Builder's safety wear ,hard hat,1
Jealous emotion - deadly sin,envy,1
Baked dough ,pastry,3
Medium of information - most churches have one,organ,7
Supplicate,pray,3
