CLUE,ANS,POS
Dawn (mainly US) ,sunup,4
Downward path ,descent,1
The animal said to be stubborn ,mule,1
"Ghastly, grisly ",gruesome,5
Areas for shooting practice ,ranges,1
Small bird ,wren,4
"Motionless, inactive ",still,1
Meddle ,interfere,2
Soaked ,drenched,1
"Small, light boat ",canoe,3
Plate protecting the skin of fish and reptiles,scale,1
Skin or thin paper ,tissue,3
Young sheep ,lamb,1
Makes smaller,reduces,4
Lack of anything being done ,inaction,2
Exclusive control of something ,monopoly,1
