CLUE,ANS,POS,FOUND IN
Animal or vegetable pouch,sac,12,"Haversack (an older term for a soldier's bag or pouch, but still fitting)"
Belonging to them ,their,1,Theirs
Dirge ,lament,1,"The word has its origins in the Middle English 'dirge', which came from the Anglo-French adaptation of the Latin term '*dirae*, meaning ""sorrows."" In medieval times, dirges often referenced the Lamentations of Jeremiah and were set to a specific chant tune known as the ""Dolorsi mode,"" indicating deep sorrow."
Light-in-pumpkin festival ,halloween,29,Halloween Costumes (as many pumpkin festivals occur around Halloween time)
Decline ,ebb,10,Ebbing
Irish police ,garda,2,Gardaí (official name for members of An Garda Síochána)
Spud ,potato,1,Potatoe*r
Merited ,just,3,Justified
Vegetable resembling celery,fennel,1,Fennel (Herbaceous plant with a similar appearance)
League --; multiplication -- ,table,2,"Multiplication table (represents the concept of repeated addition, essential to understanding series and sequences)"
Having the right ,entitled,18,Entitled benefit
