CLUE,ANS,POS
Care for ,tend,2
Archer ,bowman,1
Ill fame ,notoriety,2
Laughable ,preposterous,20
Relating to more than one branch of study ,interdisciplinary,2
Army officer ,colonel,2
Terrace ,patio,2
"Ferocious, savage",fierce,7
Intensely dislike ,detest,1
Front part of a ship ,bow,1
More acute ,sharper,1
Risk ,danger,1
Elevation above sea-level ,altitude,1
Horse rider ,jockey,1
Muscular spasms and pains ,cramps,14
Wrestling hold ,half nelson,3
Disobey ,defy,1
Foot movement ,step,1
Combat,fight,2
