CLUE,ANS,POS
"Of Khartoum, say",sudanese,1
Midday ,noon,1
Person who goes around aimlessly ,gadabout,17
Glue ,gum,8
Equipped with weapons ,armed,1
Cooking vessel; god ,pan,2
Grind between the teeth ,chew,10
Motley ,varied,2
Modernised,updated,10
Yelled ,screamed,1
Old calculator ,slide rule,2
Having a scent ,odorous,12
"Make certain, confirm ",ensure,12
Came back ,returned,1
Verse ,stanza,1
Of great worth ,valuable,18
Inclined to let people off lightly ,lenient,1
Travelling bag ,suitcase,11
