CLUE,ANS,POS,FOUND IN
Regions at the top and bottom of the world ,polar,8,Poles (Polar Regions) - Areas surrounding the Earth's geographic poles; include both Arctic (North Pole) and Antarctic (South Pole) regions.
Access ,entry,1,Entryway
Come out again ,reemerge,2,Reemerge - to come back into view or prominence after being hidden or forgotten.
River at Maidstone ,medway,1,Medway - A river flowing through Maidstone and connecting to the Thames Estuary.
Dabbler in the arts,dilettante,16,Artistic dilettante
Top bishop,pope,16,"Holy See (Vatican) - The central governing body of the Roman Catholic Church, headed by the pope as its bishop; one of the most important episcopal seats globally."
Excessively orderly and fussy ,anal,18,Analogous - Similar in certain respects; comparable.
Decayed areas in teeth ,caries,2,Dental caries
"Element 22, makes strong non-corroding alloys ",titanium,1,"Titanium (Ti) - An element with atomic number 22 known for creating strong and corrosion-resistant alloys, commonly used in aerospace applications due to its high strength-to-weight ratio."
In preference to ,above,13,Above average choice
Largest Roman hippodrome ,circus maximus,1,"Circus Maximus - An enormous stadium for chariot racing, located in ancient Rome and considered one of the largest Roman hippodromes."
"Circular band of flowers and leaves, often seen on graves ",wreath,1,Cemetery Wreath
Relativity scientist ,einstein,1,Albert Einstein
Cards taken in excess of the contract in Bridge ,overtrick,1,Overtricks - A term used to describe exceeding the number of tricks agreed upon by each partnership during a hand in the game of Bridge.
Disco light,strobe,3,Strobe Light - A high-intensity flashlight often used in clubs to create a pulsating effect on the dance floor.
Common fund; game ,pool,1,Chip Fund - A type of poker tournament where players contribute chips to create a common pool for payouts.
