CLUE,ANS,POS
Talon ,claw,1
Incapable of motion ,immobile,1
A thieving bird ,magpie,1
Young horse ,colt,2
Showy flower ,orchid,1
"Deadlock, stalemate",impasse,1
Teesside town ,middlesbrough,1
Colour for aristocracy or emperors ,purple,1
Group of states ruled by one ,empire,1
Flock,herd,6
Night-flying insect ,moth,1
Spiny succulent ,cactus,1
Fine earthenware ,porcelain,1
Imaginary place of great wealth and opportunity ,el dorado,1
British naval commander at Trafalgar ,horatio nelson,2
Cosmos ,universe,1
"Detached, kept apart ",isolated,2
Second showing?,replay,8
"Tall building of offices, flats ",tower block,2
