CLUE,ANS,POS,FOUND IN
More potent,stronger,5,Strengthened - Mended or reinforced to become stronger
Onlookers ,audience,3,Audiences
One of two Tory prime ministers,pitt,12,William Pitt the Younger (1783-1801 & 1804-1806)
Belgian surreal painter ,magritte,1,René Magritte
"Sinew, maybe 3 ",tendon,1,Tendon - A fibrous connective tissue that attaches muscle to bone.
Garden pest ,aphid,1,Aphid - Small sap-sucking insects commonly found on roses and vegetables.
Thread or tall tale ,yarn,1,"Yarn - both meaning thread and a story, especially one told in a casual way"
Draw in (with mouth) ,suck,19,"Slurp - to suck up a liquid or food, often noisily, by making loud sounds with one's lips."
Weirdly funny ,wacky,10,"Wacky, laugh-inducing"
Charged particle,ion,3,Ion - An atom or molecule with a net electric charge due to the loss or gain of electrons.
