CLUE,ANS,POS,FOUND IN
"'Almost but not completely accurate, in short (6)' ",approx,5,Approximately right
By a very small margin ,barely,2,Barely beaten
"Lean, part of foot ",heel,17,Calcaneus (heel bone) proximity
Natural surroundings ,habitat,10,Wildlife habitat
Squeeze into less space ,compress,1,Compressible
Show to be right or justified ,vindicate,16,Vindicated
Director of publication ,editor,1,Editor-in-chief
On the contrary ,rather,13,But rather
Grid ,lattice,20,Multidimensional lattice
Very dry ,arid,2,Aridity
Such as well might happen ,likely,9,Likely occurrence
One after money - kick at rugby,grubber,8,Grubber Kick
Rose fruit ,hip,5,Rosehip
