CLUE,ANS,POS,FOUND IN
The weather in various locations ,climates,16,Microclimates
Musical speed ,tempo,12,"Tempo rubato (loose time, allowing for expressive speeding and slowing)"
Nickname for US snake with horny segments in its tail,rattler,7,Mojave ridge rattler
Sheer or very good ,fine,11,Refined
Sign of the lion ,leo,10,Zodiac sign Leo
Near the ground ,low,13,Low-lying area
"Nurse, nun or relation ",sister,4,Sisterly caregiver
Booted out of office ,ousted,7,Reprimanded and ousted
Warm and cosy ,snug,3,Snug retreat
(Of days) in the long distant past! ,olden,7,Olden times
"Piece of crockery, maybe flying ",saucer,9,Skyward saucer (whimsical interpretation)
